dteventtime,哪队赢,gametime,击杀,死亡,助攻,赢输,MVP,FMVP,英雄ID,队伍,几排,mapName,detailUrl,pvpType,branchEvaluate,巅峰赛原积分,巅峰赛新积分,三杀,游戏时间,超神,一血,段位,段位星星,评价,analyseUrl,battleDetailUrl,evaluateUrl,英雄头像
1594552163,2,2020/7/12 18:50,1,3,7,2,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=28486&relaySvrId=1276707331&gameseq=1594550855&pvptype=5,5,0,0,0,0,1109,0,0,永恒钻石I,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594550855&relaysvrentity=1276707331&gamesvrentity=28486&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=28486&relaySvrId=1276707331&gameSeq=1594550855&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1594468959,1,2020/7/11 19:47,0,2,18,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=20250&relaySvrId=270074371&gameseq=1594467853&pvptype=5,5,10,0,0,0,928,0,0,永恒钻石I,2,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594467853&relaysvrentity=270074371&gamesvrentity=20250&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=20250&relaySvrId=270074371&gameSeq=1594467853&pvpType=5&acntCamp=1&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1594467760,1,2020/7/11 19:28,1,5,10,2,0,0,118,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=19762&relaySvrId=1880687363&gameseq=1594466763&pvptype=5,5,0,0,0,0,853,0,0,永恒钻石I,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594466763&relaysvrentity=1880687363&gamesvrentity=19762&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=19762&relaySvrId=1880687363&gameSeq=1594466763&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/9072/d53123dde87827470ca4db48d91f2503/0
1594465285,2,2020/7/11 18:33,5,7,29,1,0,0,113,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=19699&relaySvrId=1947664899&gameseq=1594463392&pvptype=5,5,0,0,0,0,1678,0,0,永恒钻石I,2,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594463392&relaysvrentity=1947664899&gamesvrentity=19699&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=19699&relaySvrId=1947664899&gameSeq=1594463392&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/8970/a09676f77fcebee915bc08182979ceb8/0
1594462963,1,2020/7/11 18:09,3,3,14,1,1,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=19664&relaySvrId=1058669059&gameseq=1594461957&pvptype=5,5,9,0,0,0,820,0,0,永恒钻石I,1,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594461957&relaysvrentity=1058669059&gamesvrentity=19664&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=19664&relaySvrId=1058669059&gameSeq=1594461957&pvpType=5&acntCamp=1&battleType=16,http://camp.qq.com/meta-data/evaluate/gold_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1594461905,1,2020/7/11 17:50,1,2,11,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=19595&relaySvrId=-1256783101&gameseq=1594460851&pvptype=5,5,0,0,0,0,864,0,0,永恒钻石II,5,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594460851&relaysvrentity=-1256783101&gamesvrentity=19595&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=19595&relaySvrId=-1256783101&gameSeq=1594460851&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1594460794,2,2020/7/11 17:32,2,0,6,1,0,0,111,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=19139&relaySvrId=387514627&gameseq=1594459774&pvptype=5,5,0,0,0,0,850,0,0,永恒钻石II,4,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594459774&relaysvrentity=387514627&gamesvrentity=19139&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=19139&relaySvrId=387514627&gameSeq=1594459774&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/292/5a7c4668dd5ee3b6117ac738d543d4ad/0
1594459671,1,2020/7/11 17:18,1,5,2,2,0,1,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=19028&relaySvrId=-619183869&gameseq=1594458929&pvptype=5,5,0,0,0,0,556,0,0,永恒钻石II,3,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594458929&relaysvrentity=-619183869&gamesvrentity=19028&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=19028&relaySvrId=-619183869&gameSeq=1594458929&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1594458887,1,2020/7/11 16:58,4,2,9,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=19026&relaySvrId=1226440963&gameseq=1594457706&pvptype=5,5,10,0,0,0,972,0,0,永恒钻石II,4,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594457706&relaysvrentity=1226440963&gamesvrentity=19026&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=19026&relaySvrId=1226440963&gameSeq=1594457706&pvpType=5&acntCamp=1&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1594396334,1,2020/7/10 23:38,2,6,16,1,0,0,105,1,2,梦境大乱斗,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=13911&relaySvrId=2031747843&gameseq=1594395390&pvptype=5,5,0,0,0,0,831,0,0,永恒钻石II,3,,,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=13911&relaySvrId=2031747843&gameSeq=1594395390&pvpType=5&acntCamp=1&battleType=18,,http://shp.qpic.cn/tgos/6674/88e11089198ba3a0540ecb171491d287/0
1594395306,2,2020/7/10 23:24,5,8,7,2,0,0,163,1,2,梦境大乱斗,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=13853&relaySvrId=588776451&gameseq=1594394558&pvptype=5,5,0,0,0,0,645,0,0,永恒钻石II,3,,,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=13853&relaySvrId=588776451&gameSeq=1594394558&pvpType=5&acntCamp=1&battleType=18,,http://shp.qpic.cn/tgos/201703m3/1c75ff279d9e522aa23a66a6c916f13b/0
1594387529,2,2020/7/10 21:07,7,6,13,1,0,0,117,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=12359&relaySvrId=1461126147&gameseq=1594386231&pvptype=5,5,2,0,0,0,1108,0,0,永恒钻石II,3,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594386231&relaysvrentity=1461126147&gamesvrentity=12359&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=12359&relaySvrId=1461126147&gameSeq=1594386231&pvpType=5&acntCamp=2&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_warrior_1.png,http://shp.qpic.cn/tgos/8979/fad5f863d038ec82578ad6d9e6e680ef/0
1594382336,1,2020/7/10 19:51,2,0,0,1,0,0,163,1,,墨家机关道,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=11769&relaySvrId=68813315&gameseq=1594381887&pvptype=1,1,0,,,0,431,0,0,永恒钻石II,2,,,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=11769&relaySvrId=68813315&gameSeq=1594381887&pvpType=1&acntCamp=1&battleType=1,,http://shp.qpic.cn/tgos/201703m3/1c75ff279d9e522aa23a66a6c916f13b/0
1594376165,2,2020/7/10 18:00,1,3,2,2,0,0,114,1,2,排位赛(双排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=10902&relaySvrId=-1172765949&gameseq=1594375034&pvptype=5,5,0,0,0,0,938,0,0,永恒钻石II,2,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594375034&relaysvrentity=-1172765949&gamesvrentity=10902&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=10902&relaySvrId=-1172765949&gameSeq=1594375034&pvpType=5&acntCamp=1&battleType=12,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1594374805,1,2020/7/10 17:42,9,1,7,1,1,0,111,1,2,排位赛(双排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=10724&relaySvrId=1444479235&gameseq=1594373945&pvptype=5,5,6,0,0,0,669,0,0,永恒钻石II,2,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594373945&relaysvrentity=1444479235&gamesvrentity=10724&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=10724&relaySvrId=1444479235&gameSeq=1594373945&pvpType=5&acntCamp=1&battleType=12,http://camp.qq.com/meta-data/evaluate/silver_archer_1.png,http://shp.qpic.cn/tgos/292/5a7c4668dd5ee3b6117ac738d543d4ad/0
1594373894,2,2020/7/10 17:20,6,5,5,2,0,0,111,1,2,排位赛(双排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=10714&relaySvrId=303497731&gameseq=1594372641&pvptype=5,5,0,0,0,0,1085,0,0,永恒钻石II,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594372641&relaysvrentity=303497731&gamesvrentity=10714&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=10714&relaySvrId=303497731&gameSeq=1594372641&pvpType=5&acntCamp=1&battleType=12,,http://shp.qpic.cn/tgos/292/5a7c4668dd5ee3b6117ac738d543d4ad/0
1594372570,2,2020/7/10 17:04,3,0,11,1,0,0,112,2,2,排位赛(双排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=10454&relaySvrId=-1927741181&gameseq=1594371704&pvptype=5,5,6,0,0,0,671,0,0,永恒钻石II,2,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594371704&relaysvrentity=-1927741181&gamesvrentity=10454&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=10454&relaySvrId=-1927741181&gameSeq=1594371704&pvpType=5&acntCamp=2&battleType=12,http://camp.qq.com/meta-data/evaluate/silver_archer_1.png,http://shp.qpic.cn/tgos/9359/35a176e7df643f93380bff40a4d0dd1f/0
1594371621,1,2020/7/10 16:46,4,2,4,2,0,0,111,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=10253&relaySvrId=420938499&gameseq=1594370585&pvptype=5,5,0,0,0,0,834,0,0,永恒钻石II,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594370585&relaysvrentity=420938499&gamesvrentity=10253&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=10253&relaySvrId=420938499&gameSeq=1594370585&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/292/5a7c4668dd5ee3b6117ac738d543d4ad/0
1594361020,2,2020/7/10 13:49,7,0,5,1,1,0,111,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=9158&relaySvrId=-2078801661&gameseq=1594359989&pvptype=5,5,6,0,0,0,826,1,0,永恒钻石II,2,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594359989&relaysvrentity=-2078801661&gamesvrentity=9158&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=9158&relaySvrId=-2078801661&gameSeq=1594359989&pvpType=5&acntCamp=2&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_archer_1.png,http://shp.qpic.cn/tgos/292/5a7c4668dd5ee3b6117ac738d543d4ad/0
1594304290,1,2020/7/9 22:03,5,5,4,2,0,0,117,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=5553&relaySvrId=1645871619&gameseq=1594303216&pvptype=5,5,0,0,0,0,858,0,0,永恒钻石II,1,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594303216&relaysvrentity=1645871619&gamesvrentity=5553&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=5553&relaySvrId=1645871619&gameSeq=1594303216&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/8979/fad5f863d038ec82578ad6d9e6e680ef/0
1594303106,1,2020/7/9 21:40,3,3,17,1,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=5370&relaySvrId=1125647107&gameseq=1594301859&pvptype=5,5,10,0,0,0,1075,0,0,永恒钻石II,2,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594301859&relaysvrentity=1125647107&gamesvrentity=5370&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=5370&relaySvrId=1125647107&gameSeq=1594301859&pvpType=5&acntCamp=1&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1594301735,1,2020/7/9 21:21,1,4,2,2,0,0,114,2,2,排位赛(双排),https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=5098&relaySvrId=1545142531&gameseq=1594300674&pvptype=5,5,0,0,0,0,868,0,0,永恒钻石II,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594300674&relaysvrentity=1545142531&gamesvrentity=5098&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=5098&relaySvrId=1545142531&gameSeq=1594300674&pvpType=5&acntCamp=2&battleType=12,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1594300611,2,2020/7/9 21:05,0,1,12,1,0,0,171,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=5043&relaySvrId=-317062909&gameseq=1594299760&pvptype=5,5,0,0,0,0,662,0,0,永恒钻石II,2,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594299760&relaysvrentity=-317062909&gamesvrentity=5043&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=5043&relaySvrId=-317062909&gameSeq=1594299760&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/8433/28ea4aa382bda7aafb1d85887854e253/0
1594299661,1,2020/7/9 20:46,0,2,3,2,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=4861&relaySvrId=-1692860157&gameseq=1594298653&pvptype=5,5,0,0,0,0,846,0,0,永恒钻石II,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594298653&relaysvrentity=-1692860157&gamesvrentity=4861&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=4861&relaySvrId=-1692860157&gameSeq=1594298653&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1594298323,2,2020/7/9 20:23,2,2,17,1,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=4616&relaySvrId=-350616829&gameseq=1594297226&pvptype=5,5,9,0,0,0,919,0,0,永恒钻石II,2,实力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594297226&relaysvrentity=-350616829&gamesvrentity=4616&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=4616&relaySvrId=-350616829&gameSeq=1594297226&pvpType=5&acntCamp=2&battleType=16,http://camp.qq.com/meta-data/evaluate/gold_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1594296804,1,2020/7/9 19:54,0,6,10,2,0,0,114,2,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=4407&relaySvrId=1880752387&gameseq=1594295480&pvptype=5,5,0,0,0,0,1163,0,0,永恒钻石II,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594295480&relaysvrentity=1880752387&gamesvrentity=4407&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=4407&relaySvrId=1880752387&gameSeq=1594295480&pvpType=5&acntCamp=2&battleType=16,,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
1594295301,1,2020/7/9 19:32,3,3,5,1,0,0,193,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=4107&relaySvrId=-703135485&gameseq=1594294115&pvptype=5,5,0,0,0,0,967,0,0,永恒钻石II,1,,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594294115&relaysvrentity=-703135485&gamesvrentity=4107&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=4107&relaySvrId=-703135485&gameSeq=1594294115&pvpType=5&acntCamp=1&battleType=16,,http://shp.qpic.cn/tgos/15601/c60e93e52074330cbd3e9d16a77ab7fd/0
1594294012,2,2020/7/9 19:06,2,5,21,2,0,0,114,1,1,排位赛,https://h5.kohsocialapp.qq.com/app/wzry/zj_detail?gameSvrId=4025&relaySvrId=-635895037&gameseq=1594292633&pvptype=5,5,10,0,0,0,1193,0,0,永恒钻石II,0,尽力局,https://camp.qq.com/h5/webdist/team-analyzev2.html?gameseq=1594292633&relaysvrentity=-635895037&gamesvrentity=4025&playerid=242079734&roleName=清兵啊别打团&sonic_remain_params=gameseq;relaysvrentity;gamesvrentity&uniqueRoleId=2386193908&roleId=242079734,smobagamehelper://hippy?modulename=battledetail&toGameOpenId=owanlsjhh7xRwCKkzW6G_F7fqKIs&toServerId=3232&toAreaId=3&toAppRoleId=2386193908&toGameRoleId=242079734&gameSvrId=4025&relaySvrId=-635895037&gameSeq=1594292633&pvpType=5&acntCamp=1&battleType=16,http://camp.qq.com/meta-data/evaluate/silver_support_1.png,http://shp.qpic.cn/tgos/5826/dcfd6b775be0c688912c2a7c8d92d4df/0
